transaction_id,user_id,amount,date_time,location,ip_address,device,transaction_type,frequency_last_24h,fraud
487,205,2327.02,2025-02-15 11:23:13,Slatina,35.248.112.26,phone,online,0,1
784,117,363.51,2024-09-10 09:04:49,Chicago,93.178.65.204,laptop,online,3,0
342,196,2006.82,2025-03-22 19:20:27,Cluj,82.128.96.160,computer,online,3,0
637,163,1443.52,2024-06-24 03:22:39,Miami,94.218.3.183,phone,in-person,1,0
544,18,988.43,2024-11-22 02:57:44,Craiova,23.62.186.40,phone,online,1,0
729,119,1025.96,2024-09-20 16:07:05,Miami,203.185.81.127,phone,online,0,0
530,20,524.89,2025-05-18 20:16:34,Berlin,187.180.23.135,laptop,online,2,0
924,35,1358.83,2024-06-01 03:46:00,Los Angeles,51.109.112.222,laptop,in-person,2,0
365,107,23.74,2025-04-29 00:34:22,Berlin,122.198.71.84,phone,online,3,0
895,130,2179.54,2024-07-06 22:56:16,Tokyo,172.177.203.205,laptop,online,2,0
444,202,2047.18,2024-06-30 03:04:42,Constanta,181.198.97.185,laptop,in-person,3,0
350,81,604.21,2025-05-22 14:03:27,Los Angeles,20.5.235.135,computer,online,5,0
428,58,2795.34,2024-09-03 14:04:04,Cluj,94.96.225.223,laptop,online,1,1
990,242,784.92,2024-10-28 12:47:17,Tokyo,241.62.227.93,computer,online,2,0
986,24,389.1,2024-09-06 12:57:40,Paris,126.227.241.89,phone,online,3,0
318,210,2186.85,2025-02-10 18:14:23,Berlin,76.244.79.209,laptop,online,0,0
471,218,328.16,2024-12-23 12:33:32,Slatina,161.239.118.34,computer,in-person,2,0
206,26,2838.61,2024-07-07 05:02:51,Bucharest,32.71.37.18,phone,online,2,1
20,209,1466.93,2024-06-13 18:02:43,Craiova,127.96.82.127,laptop,in-person,1,0
307,178,899.03,2025-01-10 23:20:37,Tokyo,174.107.41.174,computer,in-person,1,0
730,241,1135.34,2024-07-09 17:49:06,London,138.30.211.201,computer,online,2,0
138,109,1987.65,2025-04-12 17:58:17,Cluj,161.213.85.223,computer,in-person,1,0
750,16,2395.92,2025-03-03 15:49:02,Tokyo,221.63.74.36,laptop,online,1,1
862,226,1035.78,2024-08-14 22:38:49,Bucharest,197.81.234.72,laptop,in-person,2,0
563,223,1429.07,2024-11-01 07:09:43,New York,91.61.55.70,computer,in-person,3,0
277,151,1177.22,2024-06-19 12:12:56,Miami,110.147.100.102,phone,online,9,0
905,101,335.56,2024-11-25 18:24:27,Tokyo,42.158.152.226,laptop,in-person,1,0
170,33,415.03,2024-06-21 04:48:11,Sydney,177.44.144.202,laptop,in-person,2,0
422,65,1956.23,2025-04-22 17:26:14,Slatina,21.18.11.204,phone,in-person,1,0
161,80,1452.37,2024-05-31 16:28:02,Sydney,86.151.13.59,phone,in-person,2,0
554,124,1646.65,2024-12-29 08:56:28,Bucharest,160.59.220.24,laptop,in-person,2,0
964,121,2988.23,2024-11-30 10:06:28,Berlin,90.8.71.150,phone,in-person,2,1
235,189,1237.99,2025-05-22 07:54:32,Cluj,216.104.63.129,computer,online,0,0
872,246,342.8,2024-08-17 01:35:19,Tokyo,201.170.111.91,laptop,in-person,4,0
994,69,1918.56,2024-11-11 13:51:01,Miami,83.98.10.181,computer,in-person,2,0
818,45,1584.94,2025-02-26 21:34:14,Slatina,11.34.97.223,laptop,online,2,0
648,148,920.23,2024-08-15 05:31:41,Chicago,237.105.127.6,phone,online,3,0
752,95,2872.24,2024-12-10 03:34:55,Chicago,214.23.237.229,laptop,online,2,1
931,51,1041.57,2025-04-02 15:45:07,Berlin,138.162.97.120,laptop,in-person,1,0
835,17,1654.0,2025-02-23 18:40:12,Sydney,215.5.14.4,phone,in-person,1,0
472,51,790.89,2025-01-31 03:10:42,Paris,128.22.171.60,laptop,in-person,1,0
462,189,1668.86,2025-04-12 17:16:23,Cluj,125.15.5.203,computer,online,3,0
663,86,1191.11,2025-02-27 01:18:48,Craiova,78.172.113.114,phone,in-person,1,0
649,235,2048.24,2024-11-12 21:03:24,Sydney,98.21.167.243,laptop,online,3,0
738,60,2770.5,2024-07-19 13:18:34,Cluj,85.245.203.185,computer,online,2,0
661,71,2644.93,2024-06-24 01:15:15,Chicago,104.57.70.104,laptop,in-person,0,1
973,137,2891.15,2024-07-10 07:46:26,Craiova,47.152.184.65,laptop,in-person,0,1
972,32,937.82,2024-11-27 15:49:59,Craiova,185.217.122.75,computer,online,3,0
585,109,402.34,2025-04-14 21:48:21,Slatina,231.174.213.184,computer,online,0,0
253,61,267.66,2025-03-28 09:41:56,Bucharest,236.188.148.156,laptop,online,0,0
39,92,1416.86,2024-09-01 23:31:12,Craiova,181.54.11.4,computer,in-person,3,1
51,116,2690.28,2025-04-16 11:10:09,Paris,63.229.95.186,laptop,in-person,3,0
439,170,2218.77,2025-02-17 13:56:14,London,95.175.157.223,laptop,in-person,4,0
352,30,2913.1,2025-03-28 10:48:34,Slatina,62.50.207.57,computer,in-person,2,1
320,142,520.57,2025-01-05 08:33:23,Craiova,239.152.127.197,laptop,online,5,0
584,182,344.35,2025-01-20 22:42:17,New York,251.44.72.6,computer,online,0,0
645,10,1132.26,2024-07-13 17:55:12,Paris,95.226.4.141,phone,online,3,0
739,36,1914.23,2024-11-16 12:53:21,Constanta,28.114.213.73,laptop,online,2,0
586,22,240.78,2024-06-04 04:46:30,Bucharest,127.218.141.215,phone,online,1,0
813,112,222.43,2024-05-29 08:10:19,Miami,199.49.253.128,laptop,online,3,0
809,242,1707.18,2024-05-28 06:58:56,Chicago,124.174.93.3,laptop,online,3,0
248,148,1404.1,2025-01-18 22:06:09,Miami,211.39.194.231,laptop,in-person,1,0
272,163,2963.19,2025-04-10 05:52:19,Miami,49.227.179.87,laptop,in-person,3,0
573,234,2555.4,2024-08-02 12:01:21,Constanta,134.231.64.142,computer,online,4,1
279,157,388.18,2024-07-05 12:57:44,Sydney,214.132.173.127,computer,online,1,0
261,238,804.99,2024-09-28 03:23:31,Cluj,90.230.64.61,laptop,online,3,0
247,63,2154.47,2024-07-07 22:08:41,Tokyo,9.2.43.209,phone,in-person,2,0
273,105,1132.24,2025-03-11 17:04:14,Constanta,84.215.47.69,computer,in-person,2,0
507,83,2737.13,2024-09-25 13:12:18,Slatina,238.33.63.62,laptop,online,0,1
275,77,2318.65,2024-09-01 03:07:26,Los Angeles,158.107.97.195,phone,in-person,2,1
13,114,1602.58,2024-05-26 19:57:38,Sydney,212.237.183.193,phone,in-person,3,0
749,239,1157.99,2025-01-23 10:36:47,Paris,154.125.198.224,computer,in-person,1,0
638,97,1126.61,2024-06-19 19:25:21,Craiova,160.224.227.14,laptop,in-person,1,0
220,141,2048.02,2024-07-10 05:19:16,Chicago,235.177.159.6,computer,in-person,2,0
283,189,502.82,2025-03-04 14:18:21,Constanta,77.151.28.49,phone,in-person,2,0
50,143,559.03,2024-12-26 14:01:40,Bucharest,5.59.106.234,computer,online,4,0
995,17,651.44,2024-07-01 23:09:15,Los Angeles,116.148.123.55,phone,online,1,0
458,248,1144.95,2024-11-16 11:08:46,Cluj,117.100.84.33,phone,online,2,0
959,38,689.36,2024-08-07 03:37:46,New York,216.175.66.150,computer,in-person,1,0
946,95,992.16,2025-03-28 18:11:26,Berlin,242.158.177.8,laptop,in-person,2,0
668,72,2420.66,2025-03-14 06:09:54,Slatina,165.96.234.204,phone,in-person,2,1
395,113,971.26,2024-10-18 15:45:16,Tokyo,133.172.197.249,laptop,online,1,0
641,41,1114.5,2024-07-31 08:45:25,Chicago,215.156.42.82,phone,online,3,0
900,63,1286.75,2024-12-26 21:29:58,Cluj,68.241.243.48,laptop,in-person,3,0
865,144,2376.31,2024-09-10 17:11:37,Chicago,55.219.188.139,phone,online,1,1
690,92,2951.26,2025-01-15 02:13:53,Miami,229.181.148.210,laptop,online,0,1
899,179,1285.05,2024-11-19 10:32:21,Bucharest,59.42.177.114,computer,in-person,2,0
719,153,2250.88,2024-11-23 14:20:42,London,181.235.9.48,phone,online,6,1
909,18,581.39,2024-07-31 06:12:08,Bucharest,240.118.219.71,laptop,in-person,0,0
52,82,633.7,2025-04-09 06:17:01,Miami,80.251.44.63,laptop,in-person,1,0
495,43,2682.28,2025-03-04 13:57:10,London,99.174.88.240,phone,in-person,2,0
596,143,852.29,2024-06-19 10:37:55,Los Angeles,97.177.227.204,computer,in-person,2,0
496,106,1488.97,2025-04-04 20:02:00,Berlin,125.158.147.123,computer,online,2,0
89,8,103.56,2025-05-02 10:42:45,London,158.87.86.189,phone,in-person,2,0
703,142,248.75,2024-06-29 03:41:52,Sydney,43.44.36.207,laptop,in-person,3,0
870,57,2836.26,2024-10-26 16:38:31,Constanta,51.244.232.36,computer,in-person,3,1
620,186,418.66,2025-01-03 11:29:46,Chicago,54.6.229.71,phone,online,4,0
162,99,2664.17,2024-07-25 14:38:14,Craiova,1.163.9.87,phone,in-person,3,1
236,119,1323.52,2024-09-05 01:12:32,Berlin,71.183.149.18,phone,online,2,0
369,132,328.66,2024-12-23 04:28:57,Slatina,251.84.70.87,phone,in-person,0,0
183,177,1477.47,2024-12-19 10:39:44,Sydney,176.8.243.173,laptop,online,1,0
418,182,2978.42,2024-10-22 22:34:33,Los Angeles,66.64.0.209,computer,online,6,1
904,77,765.04,2024-10-10 20:38:07,Chicago,174.14.131.190,phone,in-person,2,0
133,134,1808.92,2024-08-10 10:26:26,Miami,250.106.29.182,computer,online,2,0
402,84,1823.28,2025-02-07 22:11:42,Bucharest,178.220.253.214,laptop,in-person,1,0
231,123,499.18,2025-01-11 13:31:53,Chicago,242.104.244.65,laptop,online,2,0
17,92,1930.95,2025-03-19 22:54:29,Chicago,27.53.8.21,computer,online,4,0
799,114,1159.87,2025-03-03 05:03:41,London,143.9.183.205,phone,in-person,7,0
670,50,920.21,2025-03-03 04:46:01,Miami,81.22.146.167,laptop,in-person,2,0
933,113,2490.0,2024-09-07 13:55:32,Tokyo,134.112.136.217,phone,online,0,0
708,144,497.17,2025-02-23 09:16:21,Paris,38.169.59.160,phone,in-person,2,0
212,119,930.23,2024-05-28 04:19:49,Los Angeles,233.205.229.10,phone,online,4,0
114,215,2271.0,2024-09-12 03:14:29,Constanta,54.35.148.97,computer,online,1,1
543,13,1958.78,2024-08-19 07:14:49,Miami,117.203.211.4,laptop,in-person,4,0
238,78,1487.66,2025-03-07 10:30:06,Bucharest,26.2.160.153,phone,in-person,2,0
783,45,768.65,2025-01-22 15:13:15,Berlin,90.75.206.61,phone,in-person,1,0
451,138,1965.16,2024-08-05 20:50:57,Bucharest,94.201.138.199,computer,in-person,4,0
823,21,201.29,2024-10-26 20:22:50,Chicago,106.219.151.105,laptop,online,3,0
757,131,2038.71,2025-02-23 01:38:03,Los Angeles,194.132.144.220,computer,in-person,2,0
501,127,1233.66,2024-06-06 09:25:58,Miami,62.83.241.90,phone,online,1,0
863,50,2643.58,2024-07-23 16:13:10,Bucharest,127.50.187.216,computer,online,0,0
363,109,1566.33,2024-10-14 21:20:35,Los Angeles,188.46.233.25,laptop,in-person,1,0
72,236,2321.63,2025-04-17 13:07:45,Tokyo,178.98.87.228,computer,in-person,3,0
621,34,1093.23,2025-03-05 20:20:35,Miami,240.211.8.58,phone,online,2,0
560,230,1237.1,2024-07-10 10:14:54,London,196.5.237.227,laptop,online,0,0
476,115,2675.65,2024-06-27 09:03:14,Craiova,160.5.106.64,phone,online,3,1
536,93,1329.29,2025-02-28 11:34:22,Paris,141.50.158.204,computer,online,3,0
291,124,1879.79,2024-07-21 20:09:03,Chicago,252.150.90.225,phone,online,1,0
627,63,480.14,2025-04-06 10:38:12,Craiova,182.87.98.21,computer,online,4,0
314,177,107.97,2024-09-02 18:27:29,London,79.194.227.20,phone,in-person,1,0
190,234,1436.07,2024-07-30 18:26:39,Los Angeles,140.123.146.166,phone,online,1,0
81,147,319.0,2025-01-10 19:45:39,Bucharest,69.46.117.245,computer,online,0,0
961,135,2179.69,2024-07-15 15:29:56,Berlin,25.108.119.181,laptop,online,3,0
15,143,1305.73,2024-11-07 20:31:26,Cluj,101.131.160.113,computer,in-person,1,0
46,134,1029.9,2024-09-27 16:33:53,Miami,246.55.204.192,phone,in-person,2,0
876,220,773.47,2024-06-03 19:10:02,Bucharest,62.43.228.87,laptop,in-person,3,0
521,22,625.06,2025-01-10 23:30:42,Miami,160.151.79.185,laptop,in-person,1,0
658,110,1775.13,2024-05-28 20:59:18,Berlin,60.251.45.188,laptop,in-person,1,0
452,68,2499.13,2025-03-13 11:08:17,Constanta,6.61.28.180,phone,in-person,2,1
753,4,1338.09,2024-08-15 19:21:47,Slatina,28.89.17.1,computer,online,2,0
99,172,756.34,2024-06-18 15:28:53,Berlin,30.88.50.58,laptop,online,3,0
816,63,2318.76,2025-03-17 02:56:23,Cluj,205.84.142.248,phone,online,0,0
974,154,2327.34,2025-04-09 12:10:09,London,90.171.242.31,phone,in-person,0,1
408,62,618.79,2025-03-23 03:06:53,Constanta,9.74.219.215,laptop,online,3,0
639,118,2741.73,2024-12-20 10:42:18,Cluj,26.102.133.241,phone,in-person,2,1
566,247,2801.81,2024-07-22 09:07:55,Paris,95.45.137.88,computer,online,3,1
45,125,727.45,2025-02-19 06:22:30,Tokyo,162.204.116.182,computer,in-person,1,0
923,173,2553.63,2024-12-22 18:06:08,New York,102.235.150.29,computer,in-person,3,1
810,215,150.43,2025-01-27 13:31:25,Craiova,32.145.25.206,computer,online,3,0
80,42,1234.56,2024-06-28 04:28:19,Constanta,133.10.246.187,laptop,online,3,0
526,208,2048.99,2025-03-29 19:29:46,Craiova,100.5.202.128,computer,in-person,2,0
918,80,2453.1,2024-12-07 08:13:45,Los Angeles,115.20.196.114,laptop,in-person,2,1
355,115,29.78,2024-08-18 11:15:18,Tokyo,204.25.242.248,computer,in-person,1,0
142,47,2028.91,2024-09-02 04:36:58,Craiova,49.164.58.61,computer,online,0,0
534,62,1301.79,2025-04-29 16:12:14,Miami,43.69.123.114,laptop,online,1,1
210,63,1955.08,2025-01-26 11:25:41,Los Angeles,216.10.131.197,computer,in-person,7,0
662,121,1116.36,2025-02-19 00:08:31,Constanta,195.21.67.22,computer,online,1,0
826,219,1885.21,2025-01-08 08:36:58,Chicago,186.224.42.204,phone,online,1,0
43,240,1907.87,2024-06-16 02:53:56,Cluj,71.149.233.252,computer,online,0,0
722,40,1245.2,2025-05-13 23:26:23,Craiova,123.254.164.66,laptop,online,0,0
398,162,725.26,2024-10-11 07:17:45,Paris,45.15.139.209,computer,in-person,5,0
434,225,298.95,2024-08-04 02:04:34,Los Angeles,146.217.52.160,phone,in-person,2,1
817,102,1283.42,2025-05-21 06:53:57,New York,134.74.7.43,laptop,in-person,1,0
867,234,728.2,2025-02-22 11:57:47,Bucharest,126.130.43.52,laptop,online,1,0
948,166,1871.12,2025-02-26 11:20:30,Los Angeles,17.37.57.135,computer,online,3,0
679,177,758.26,2024-09-19 13:05:10,Miami,84.70.146.103,phone,online,1,0
873,224,2144.46,2024-06-12 19:06:50,Paris,163.49.201.145,computer,in-person,1,0
831,158,501.91,2024-12-23 00:42:45,Paris,191.42.65.230,phone,in-person,3,0
795,60,2913.42,2024-12-13 03:10:52,Tokyo,165.91.198.250,laptop,online,1,1
1000,229,1228.02,2025-05-05 15:26:30,Miami,53.60.175.136,laptop,online,2,0
902,47,120.55,2024-11-25 18:21:36,Slatina,215.50.113.37,computer,online,1,0
166,168,1992.57,2024-06-03 13:43:26,Berlin,16.220.5.118,phone,in-person,4,0
977,229,2424.76,2025-03-31 18:59:27,Chicago,42.61.139.254,computer,in-person,3,0
520,66,690.15,2024-07-22 18:10:36,Chicago,115.41.186.126,computer,online,0,0
686,96,2901.06,2024-08-25 00:51:44,Tokyo,35.108.241.65,laptop,online,1,1
244,160,765.31,2024-10-22 01:34:06,Miami,52.31.125.98,laptop,in-person,1,0
640,107,67.12,2024-12-18 12:15:52,Slatina,106.26.116.182,laptop,in-person,2,0
249,128,941.51,2024-12-20 13:56:14,Los Angeles,132.75.145.191,phone,online,1,0
782,101,303.39,2024-12-09 18:47:39,Chicago,95.187.117.12,laptop,online,1,0
864,62,1011.23,2024-07-31 17:21:59,Sydney,209.136.197.248,laptop,in-person,0,0
465,109,1571.5,2025-05-12 06:27:48,Cluj,71.112.230.157,laptop,in-person,1,0
807,135,1775.31,2025-04-18 17:28:02,Constanta,250.35.147.198,laptop,in-person,2,1
413,168,552.23,2025-05-21 21:14:53,London,130.206.144.3,phone,online,0,0
266,146,2399.76,2025-01-18 08:52:15,Sydney,244.149.164.244,computer,in-person,3,1
407,134,2004.56,2025-01-18 09:35:00,Miami,51.99.206.236,computer,online,3,0
819,34,1209.97,2025-05-04 08:21:57,Miami,176.81.137.192,computer,online,1,0
337,152,938.14,2025-05-23 07:48:35,Los Angeles,175.211.31.38,computer,online,2,0
617,117,314.39,2024-12-16 20:52:29,Miami,155.162.139.203,computer,online,1,0
419,43,1378.95,2024-06-11 06:58:31,Sydney,63.22.37.229,laptop,online,3,0
715,84,1454.91,2024-12-20 03:16:44,Constanta,241.214.55.183,computer,in-person,7,0
557,20,2507.85,2025-03-29 16:27:51,Los Angeles,23.182.219.218,phone,online,2,1
175,154,858.99,2024-07-30 14:54:47,Sydney,161.55.0.51,computer,online,1,0
346,46,1406.53,2024-07-18 12:03:52,Bucharest,64.84.135.91,computer,in-person,0,0
851,33,167.8,2024-09-16 17:19:55,Miami,216.118.136.205,phone,in-person,2,0
146,193,1384.5,2025-03-09 00:05:12,Bucharest,164.115.177.160,phone,online,0,0
511,170,1948.14,2024-10-20 14:42:35,Bucharest,117.246.139.220,laptop,in-person,0,0
132,147,1345.85,2025-01-27 21:52:17,New York,182.96.160.137,laptop,in-person,4,0
40,88,1047.89,2025-04-15 07:00:53,Los Angeles,170.85.174.204,phone,online,2,0
932,7,1458.55,2025-01-23 04:57:31,Los Angeles,116.192.6.59,phone,in-person,3,0
257,236,187.79,2024-06-26 16:18:58,Miami,248.50.118.5,laptop,online,2,0
143,154,1741.79,2025-04-15 17:14:41,Los Angeles,8.99.208.226,phone,online,2,0
141,66,313.0,2024-07-23 04:38:13,Los Angeles,196.202.246.158,laptop,in-person,1,0
274,81,1272.88,2024-09-04 02:34:20,London,40.31.96.1,computer,in-person,0,0
929,37,2402.86,2024-07-13 07:23:23,Craiova,129.187.163.50,phone,in-person,2,1
845,140,1567.07,2024-08-17 12:40:40,Chicago,34.167.142.189,computer,online,1,0
630,154,1991.16,2025-01-11 22:39:21,Slatina,204.172.223.247,computer,online,1,1
16,106,420.63,2024-09-27 08:39:53,Constanta,103.236.218.32,laptop,in-person,1,0
317,142,2519.92,2024-06-08 11:56:38,Paris,170.14.30.17,laptop,online,1,0
692,78,1813.61,2024-07-06 23:34:02,Cluj,19.138.127.66,phone,in-person,1,0
379,212,1721.2,2025-04-04 01:31:06,Slatina,17.149.232.46,laptop,online,3,0
250,50,1110.16,2024-09-08 10:15:23,Cluj,41.254.18.200,computer,in-person,0,0
562,103,2696.41,2024-06-14 13:40:58,Craiova,49.115.75.143,computer,in-person,6,1
384,81,1482.76,2025-01-08 16:47:53,London,209.34.11.77,laptop,online,3,0
660,228,1820.01,2024-06-11 10:55:21,Los Angeles,211.14.217.154,computer,in-person,3,0
804,122,1472.72,2024-09-17 22:46:21,Slatina,187.143.26.207,computer,in-person,1,0
171,246,2533.62,2025-01-04 04:48:53,Sydney,41.30.165.247,phone,online,0,1
416,52,799.41,2024-10-28 21:02:32,Los Angeles,161.231.64.106,computer,in-person,3,0
927,236,2256.91,2025-02-08 06:52:53,Chicago,64.128.26.237,laptop,online,4,1
326,80,190.41,2024-06-08 16:47:29,Tokyo,87.220.239.49,laptop,in-person,0,0
506,45,2821.05,2025-05-17 03:24:48,Miami,196.214.139.193,laptop,online,1,1
608,12,812.58,2024-09-09 21:13:21,London,113.97.250.161,laptop,in-person,2,0
445,163,1875.88,2025-03-07 01:47:56,Constanta,73.10.76.82,phone,in-person,3,0
219,105,316.43,2025-03-06 20:00:07,Craiova,130.13.11.162,phone,online,4,0
397,236,1092.83,2025-01-07 04:45:07,London,237.201.168.240,computer,online,4,0
123,213,1953.01,2024-11-12 15:08:42,Tokyo,122.63.2.179,computer,in-person,1,0
313,43,2497.54,2024-10-14 14:46:56,Bucharest,127.253.65.229,laptop,online,2,1
27,211,265.73,2025-02-25 16:09:34,Berlin,107.166.209.123,computer,in-person,1,0
700,243,1334.0,2024-06-29 23:23:47,Chicago,131.157.22.21,phone,in-person,1,1
859,152,2420.18,2025-04-03 05:21:43,Paris,249.249.168.227,phone,online,4,1
808,140,764.47,2024-08-02 08:39:29,Craiova,0.204.177.163,computer,online,2,0
2,230,824.71,2024-09-25 02:35:05,Sydney,124.49.242.147,laptop,online,4,0
606,24,2181.05,2024-08-21 14:36:37,New York,227.25.23.209,phone,online,3,0
694,249,1246.01,2024-07-31 18:00:48,Craiova,98.122.113.232,phone,online,1,0
211,199,1918.11,2024-11-14 20:23:13,Paris,44.236.207.97,phone,in-person,3,0
361,220,865.54,2024-09-29 16:35:35,Paris,24.57.84.109,computer,in-person,0,0
152,144,2293.77,2025-03-21 00:28:36,Craiova,132.125.27.196,computer,in-person,2,1
38,98,127.59,2024-09-13 13:25:39,Miami,230.221.221.234,phone,online,3,0
718,103,2156.98,2024-09-16 19:54:14,Cluj,166.48.217.170,phone,in-person,1,0
481,201,633.7,2024-06-03 10:03:21,Paris,118.147.82.150,laptop,in-person,2,0
841,58,2539.95,2024-08-24 01:42:07,Berlin,118.159.245.209,computer,online,0,0
572,58,2419.2,2025-05-07 08:08:13,Chicago,84.120.157.253,phone,online,3,0
868,241,2840.41,2024-09-30 17:39:16,Chicago,78.141.148.109,laptop,in-person,1,1
711,75,127.43,2025-04-12 00:20:54,Sydney,213.42.171.32,laptop,online,2,0
922,129,433.87,2025-05-09 14:10:11,Slatina,3.209.161.34,laptop,online,4,0
93,1,1210.2,2024-11-26 20:07:58,Miami,237.155.112.221,computer,in-person,0,0
226,26,380.54,2025-05-07 23:55:35,New York,134.156.67.241,laptop,online,1,0
97,143,2125.18,2024-05-28 22:26:23,Craiova,25.174.41.65,computer,in-person,2,0
538,172,2426.21,2025-05-06 16:30:25,Chicago,94.243.230.197,computer,online,2,1
233,219,511.97,2024-11-04 20:05:47,Cluj,108.247.244.203,computer,in-person,2,0
229,27,2834.88,2024-09-07 10:01:30,Berlin,27.201.4.53,laptop,online,0,1
652,177,1509.17,2025-02-02 21:07:02,Sydney,142.23.82.8,laptop,in-person,3,0
878,9,344.81,2025-03-22 20:47:58,Chicago,151.58.105.173,phone,in-person,2,0
781,100,2973.83,2024-08-15 15:59:23,Slatina,232.110.112.3,laptop,in-person,2,1
95,173,1360.2,2025-03-30 23:50:59,New York,58.57.220.40,phone,in-person,1,0
793,239,2148.81,2024-09-06 14:43:49,Slatina,84.68.144.51,phone,in-person,1,0
751,129,1707.84,2025-04-16 13:33:42,Chicago,138.150.98.228,computer,in-person,0,1
574,112,1578.34,2025-02-25 05:17:42,Constanta,62.26.188.83,phone,in-person,0,0
937,116,2657.61,2025-03-06 05:54:34,Bucharest,229.118.76.189,computer,online,5,1
79,63,2679.22,2024-08-16 05:47:34,Sydney,188.59.23.32,laptop,online,2,1
746,67,1940.3,2024-06-28 19:58:01,Slatina,80.212.121.190,computer,online,1,0
622,19,244.69,2024-07-05 17:51:42,Slatina,227.228.55.67,phone,online,3,0
537,123,1542.46,2024-08-07 06:15:20,Miami,145.220.147.33,computer,in-person,1,0
308,65,2626.4,2025-05-22 20:19:15,Tokyo,250.210.68.169,phone,in-person,1,1
928,66,2806.03,2024-08-28 21:43:54,Paris,20.89.118.79,phone,online,2,1
420,185,1475.5,2025-03-16 14:43:05,Tokyo,47.46.34.187,phone,online,2,0
177,6,1225.15,2024-09-04 19:49:04,London,11.132.117.217,computer,in-person,3,0
473,33,916.4,2024-08-12 04:42:01,Los Angeles,184.99.190.164,computer,in-person,2,0
515,119,984.07,2024-06-19 06:26:54,Sydney,123.9.88.130,phone,online,1,0
127,46,2703.36,2024-06-08 18:48:17,New York,80.189.72.42,laptop,in-person,0,1
498,146,407.68,2025-01-05 20:34:10,Bucharest,85.195.154.200,phone,online,4,0
939,104,2347.26,2024-10-17 06:41:14,Craiova,15.100.63.54,laptop,online,1,1
173,85,1998.88,2025-05-22 01:03:07,Cluj,124.63.105.191,laptop,in-person,1,0
666,232,1782.4,2025-03-20 09:07:17,Sydney,250.91.120.217,computer,online,1,0
706,176,2662.95,2024-07-05 22:38:21,Sydney,21.199.53.182,phone,online,0,1
341,90,2739.74,2024-08-30 18:59:02,Slatina,92.71.1.210,computer,in-person,3,1
270,45,376.98,2025-05-10 21:04:00,Los Angeles,57.183.136.229,computer,online,2,0
246,171,1035.03,2024-07-18 07:17:47,Chicago,59.220.128.221,computer,online,2,0
801,21,2247.85,2024-06-24 12:52:56,Miami,204.180.220.133,phone,in-person,1,0
849,210,2610.8,2024-10-12 21:14:50,Cluj,154.169.196.97,phone,online,6,0
644,102,1805.75,2024-07-03 18:11:34,Tokyo,203.229.201.242,laptop,in-person,0,0
243,75,30.52,2025-04-22 21:21:58,Sydney,1.235.178.114,laptop,in-person,2,0
168,132,1700.53,2024-07-23 21:04:15,Chicago,3.212.17.182,laptop,online,1,0
773,55,2723.58,2024-06-18 20:36:07,Bucharest,169.139.200.174,phone,online,6,1
797,236,232.46,2024-11-05 08:31:23,Tokyo,112.30.124.181,phone,online,4,0
611,246,1290.59,2024-11-24 13:18:47,Craiova,198.33.194.31,laptop,in-person,4,1
592,237,699.3,2025-03-16 02:40:39,Craiova,218.41.246.138,laptop,online,2,0
724,243,1892.52,2025-04-02 00:25:56,Cluj,139.8.232.49,computer,in-person,2,0
70,89,876.34,2024-12-09 23:20:48,Paris,120.221.181.114,computer,online,2,0
87,24,285.18,2025-01-31 17:50:40,Miami,93.5.60.151,laptop,online,3,0
609,48,977.0,2025-04-16 03:15:11,Slatina,130.235.182.108,computer,online,6,0
493,39,2789.93,2024-08-08 09:34:12,Paris,40.250.152.148,computer,in-person,2,0
33,30,2130.77,2024-11-11 16:39:28,Craiova,159.111.240.224,laptop,online,2,0
656,86,992.08,2025-03-29 17:56:46,Craiova,101.71.233.23,computer,online,2,0
624,84,601.51,2024-09-04 20:09:25,Sydney,197.143.52.240,phone,in-person,1,0
920,17,618.48,2024-07-03 11:32:01,New York,1.34.53.129,laptop,online,1,0
393,162,1675.6,2024-07-05 14:46:57,Tokyo,178.247.60.72,laptop,in-person,1,0
265,132,785.04,2024-09-01 08:43:42,Craiova,19.86.154.76,laptop,online,1,0
334,127,556.28,2025-02-13 13:51:39,Miami,127.11.164.250,phone,in-person,3,0
705,102,1502.84,2024-09-07 01:18:05,Chicago,58.89.153.248,phone,in-person,1,0
410,89,660.59,2024-08-25 12:49:33,Slatina,14.91.55.30,laptop,online,0,0
303,226,734.24,2025-01-24 12:10:20,Tokyo,194.63.174.182,computer,in-person,0,0
322,83,678.08,2024-08-20 18:14:32,Slatina,154.153.247.73,laptop,in-person,1,0
615,37,469.99,2025-02-06 11:53:07,New York,124.116.225.132,phone,in-person,1,0
126,70,2409.37,2024-11-04 09:15:12,Slatina,84.20.218.3,phone,online,2,1
940,19,1127.05,2024-12-02 00:56:54,Constanta,206.108.193.215,computer,in-person,1,0
394,183,2151.57,2025-01-08 03:44:10,Los Angeles,124.74.184.243,computer,online,1,0
806,214,2566.46,2025-04-24 02:33:31,Craiova,61.49.170.228,laptop,online,3,1
631,184,1140.56,2024-11-01 10:02:53,Berlin,14.182.199.206,phone,online,2,0
829,32,1317.68,2025-02-09 11:26:54,Slatina,55.109.47.70,phone,in-person,4,0
947,143,1303.57,2024-06-22 20:59:07,Constanta,125.110.136.147,laptop,online,2,0
